242,40.84641570000001,-73.8560648
243,40.8417082,-73.9393554
244,40.8417082,-73.9393554
245,40.6270298,-74.10931409999999
246,40.7465004,-74.00137370000002
247,40.8316761,-73.9227554
248,40.8430609,-73.8816001
249,40.735781,-74.0035709
250,40.833649,-73.85679910000002
251,40.621215,-74.1318094
252,40.7920449,-73.8095574
253,40.7606911,-73.840436
254,40.8774767,-73.8664402
255,40.7149187,-73.95286709999999
256,40.7068974,-73.9517341
257,40.6539346,-73.9756567
258,40.6901366,-73.8566087
259,40.895361,-73.862916
260,40.7512123,-73.90364869999999
261,40.7127431,-74.0133795
262,40.770203,-73.95072990000001
263,40.7762231,-73.94920789999999
264,38.8026097,-116.419389
265,40.732343,-74.0081611
